timestamp,frame,camera:cam_1.offset.x,camera:cam_1.offset.y,camera:cam_1.offset.z,camera:cam_1.rotation.x,camera:cam_1.rotation.y,camera:cam_1.rotation.z,camera:cam_1.resolution.x,camera:cam_1.resolution.y,camera:cam_1.fieldOfViewV,camera:cam_1.fieldOfViewH,camera:cam_1.overscan.x,camera:cam_1.overscan.y,camera:cam_1.overscanResolution.x,camera:cam_1.overscanResolution.y,camera:cam_1.aspectRatio,camera:cam_1.focalLengthMM,camera:cam_1.paWidthMM,camera:cam_1.centerShiftMM.x,camera:cam_1.centerShiftMM.y,camera:cam_1.k1k2k3.x,camera:cam_1.k1k2k3.y,camera:cam_1.k1k2k3.z,camera:cam_1.aperture,camera:cam_1.focusDistance
00:00:30.00,1840,0.0022488,0.998591,-6.00113,0.000839233,0.00343323,-0.000244141,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1841,0.0022488,0.998591,-6.00113,0.000839233,0.00343323,-0.000244141,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1843,0.0022488,0.998591,-6.00113,0.000839233,0.00343323,-0.000244141,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1844,0.0022488,0.998591,-6.00113,0.000839233,0.00343323,-0.000244141,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1845,0.0022488,0.998591,-6.00113,0.000839233,0.00343323,-0.000244141,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1848,0.0022488,0.998591,-6.00113,0.000839233,0.00343323,-0.000244141,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1849,0.0022488,0.998591,-6.00113,0.000839233,0.00343323,-0.000244141,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1851,0.0022488,0.998591,-6.00113,0.000839233,0.00343323,-0.000244141,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1852,0.0022488,0.998591,-6.00113,0.000839233,0.00343323,-0.000244141,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1853,0.00226248,0.998594,-6.00115,0.000793457,0.00334167,-0.000305176,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1854,0.0023083,0.998603,-6.00121,0.000762939,0.00317383,-0.000488281,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1855,0.00239101,0.99862,-6.00131,0.00062561,0.00291443,-0.000732422,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1856,0.00251054,0.998644,-6.00145,0.000488281,0.00241089,-0.0012207,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1857,0.00266681,0.998675,-6.00164,0.000274658,0.00180054,-0.00170898,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1858,0.00285972,0.998714,-6.00187,0,0.000991821,-0.00244141,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1859,0.0030892,0.99876,-6.00214,-0.000305176,9.15527e-05,-0.00323486,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1860,0.00335516,0.998813,-6.00246,-0.000671387,-0.000976562,-0.00427246,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1861,0.00365752,0.998873,-6.00282,-0.00109863,-0.00219727,-0.00531006,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1862,0.00399621,0.998941,-6.00323,-0.00158691,-0.00354004,-0.00653076,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1863,0.00437113,0.999016,-6.00368,-0.0020752,-0.00500488,-0.00793457,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1864,0.00478221,0.999098,-6.00417,-0.00268555,-0.00671387,-0.00939941,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1865,0.00522936,0.999188,-6.00471,-0.0032959,-0.00848389,-0.0109863,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1866,0.0057125,0.999285,-6.00529,-0.00402832,-0.010376,-0.0127563,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1867,0.00623155,0.999389,-6.00591,-0.00469971,-0.0124512,-0.0145874,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1868,0.00678642,0.999499,-6.00658,-0.00549316,-0.0147095,-0.0166016,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1869,0.00737704,0.999618,-6.00729,-0.00634766,-0.0170898,-0.0186768,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1870,0.00800332,0.999743,-6.00804,-0.00720215,-0.0195312,-0.0209961,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1871,0.00866518,0.999876,-6.00883,-0.00811768,-0.0222168,-0.0233765,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1872,0.00936254,1.00002,-6.00967,-0.00915527,-0.0250244,-0.0258789,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1873,0.0100953,1.00016,-6.01055,-0.0101318,-0.0279541,-0.0285034,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1874,0.0108634,1.00032,-6.01147,-0.0112305,-0.0310059,-0.03125,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1875,0.0116668,1.00048,-6.01243,-0.0123291,-0.0341797,-0.0341797,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1876,0.0125053,1.00064,-6.01344,-0.0134888,-0.0375977,-0.0372314,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1877,0.0133789,1.00082,-6.01449,-0.0147095,-0.0410767,-0.0402832,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1878,0.0142875,1.001,-6.01558,-0.0159912,-0.0446777,-0.0435791,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1879,0.015231,1.00119,-6.01671,-0.017334,-0.0484619,-0.0469971,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1880,0.0162094,1.00139,-6.01788,-0.0186768,-0.0523682,-0.0505371,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1881,0.0172225,1.00159,-6.0191,-0.0201416,-0.0565186,-0.0541992,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1882,0.0182703,1.0018,-6.02036,-0.0216064,-0.0606689,-0.0579224,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1883,0.0193527,1.00201,-6.02166,-0.0230713,-0.0649414,-0.0618286,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1884,0.0204696,1.00224,-6.023,-0.0246582,-0.069458,-0.0657959,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1885,0.0216209,1.00247,-6.02438,-0.0262451,-0.0740356,-0.0700073,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1886,0.0228066,1.00271,-6.0258,-0.0279541,-0.0787354,-0.0743408,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1887,0.0240265,1.00295,-6.02726,-0.0296631,-0.0836182,-0.0786133,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1888,0.0252806,1.0032,-6.02877,-0.0313721,-0.088623,-0.0831299,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1889,0.0265688,1.00346,-6.03031,-0.0332031,-0.0938721,-0.0877686,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1890,0.027891,1.00372,-6.0319,-0.0350342,-0.0991211,-0.0925293,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1891,0.0292472,1.00399,-6.03353,-0.0369873,-0.104553,-0.0974731,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1892,0.0306372,1.00427,-6.0352,-0.0389404,-0.110107,-0.102417,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1893,0.032061,1.00456,-6.0369,-0.0408936,-0.115784,-0.107605,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1894,0.0335184,1.00485,-6.03865,-0.0429077,-0.121582,-0.112854,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1895,0.0350095,1.00515,-6.04044,-0.0450439,-0.127563,-0.118164,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1896,0.0365341,1.00545,-6.04227,-0.0471191,-0.133667,-0.123657,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1897,0.0380921,1.00576,-6.04414,-0.0493164,-0.139954,-0.129272,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1898,0.0396835,1.00608,-6.04605,-0.0515747,-0.146301,-0.13501,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1899,0.0413081,1.00641,-6.048,-0.053833,-0.152771,-0.140869,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1900,0.042966,1.00674,-6.04999,-0.0561523,-0.159424,-0.146851,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1901,0.0446569,1.00708,-6.05202,-0.0585938,-0.166199,-0.152893,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1902,0.0463809,1.00742,-6.05409,-0.0609741,-0.173096,-0.159119,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1903,0.0481378,1.00777,-6.05619,-0.0633545,-0.180054,-0.165405,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1904,0.0499276,1.00813,-6.05834,-0.065918,-0.187256,-0.171875,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1905,0.0517502,1.0085,-6.06053,-0.0684814,-0.19458,-0.178467,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1906,0.0536055,1.00887,-6.06276,-0.0710449,-0.202026,-0.185181,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1907,0.0554933,1.00925,-6.06502,-0.0737305,-0.209473,-0.191895,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1908,0.0574138,1.00963,-6.06733,-0.076416,-0.217163,-0.198792,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1909,0.0593666,1.01002,-6.06967,-0.0791016,-0.224976,-0.205872,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1910,0.0613519,1.01042,-6.07205,-0.0818481,-0.233032,-0.213013,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1911,0.0633694,1.01082,-6.07447,-0.0847168,-0.241028,-0.220276,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1912,0.0654191,1.01123,-6.07693,-0.0875244,-0.249268,-0.227661,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1913,0.067501,1.01165,-6.07943,-0.0905151,-0.257568,-0.235107,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1914,0.0696149,1.01207,-6.08196,-0.0935059,-0.265991,-0.242737,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1915,0.0717607,1.0125,-6.08454,-0.0964355,-0.274536,-0.250488,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1916,0.0739385,1.01294,-6.08715,-0.0994873,-0.283325,-0.258301,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1917,0.076148,1.01338,-6.0898,-0.1026,-0.292175,-0.266296,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1918,0.0783892,1.01383,-6.09249,-0.105713,-0.301086,-0.274414,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1919,0.0806621,1.01428,-6.09522,-0.108948,-0.310181,-0.282471,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1920,0.0829665,1.01474,-6.09798,-0.112183,-0.319458,-0.290771,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1921,0.0853023,1.01521,-6.10079,-0.115479,-0.328735,-0.299255,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1922,0.0876696,1.01569,-6.10363,-0.118774,-0.338257,-0.307739,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1923,0.0900681,1.01617,-6.10651,-0.12207,-0.347778,-0.316406,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1924,0.0924979,1.01665,-6.10942,-0.125488,-0.357544,-0.325195,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1925,0.0949588,1.01714,-6.11237,-0.128967,-0.367371,-0.333984,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1926,0.0974508,1.01764,-6.11536,-0.132446,-0.377319,-0.343018,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1927,0.0999737,1.01815,-6.11839,-0.135986,-0.387451,-0.352051,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1928,0.102527,1.01866,-6.12145,-0.139526,-0.397705,-0.361206,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1929,0.105112,1.01918,-6.12456,-0.143188,-0.407959,-0.370605,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1930,0.107727,1.0197,-6.12769,-0.14679,-0.418396,-0.380005,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1931,0.110373,1.02023,-6.13087,-0.150513,-0.429016,-0.389465,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1932,0.11305,1.02076,-6.13408,-0.154297,-0.439758,-0.39917,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
00:00:30.00,1933,0.115757,1.02131,-6.13733,-0.158081,-0.450562,-0.408936,1920,1080,35.993,60.0145,1.3,1.3,2496,1404,1.77779,30.302,35,0.00342965,0.00327108,0.000286122,-0.00395342,0.011302,2.8,5
